RegionName,Country,Class,Category,Type,Constant 2018 USD,Data Type
"South, Central America and Carribbean",Chile,A1,Beneficial,Fisheries mangt.,9716384.638,Reported
"South, Central America and Carribbean",Chile,A2,Beneficial,Fishery R&D,3718790.778,Reported
"South, Central America and Carribbean",Chile,A3,Beneficial,MPAs,105515451.2,Modeled
"South, Central America and Carribbean",Chile,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Chile,B2,Capacity-enhancing,Fisheries dev. projects,27012637.31,Reported
"South, Central America and Carribbean",Chile,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Chile,B4,Capacity-enhancing,Markt. & storage infrast.,84617424.84,Modeled
"South, Central America and Carribbean",Chile,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Chile,B6,Capacity-enhancing,Fishing access,21449833.87,Modeled
"South, Central America and Carribbean",Chile,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Chile,C1,Ambiguous,Fisher assistance,2887593.75,Reported
"South, Central America and Carribbean",Chile,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Chile,C3,Ambiguous,Rural fisher communities,44923.2585,Reported
"South, Central America and Carribbean",Colombia,A1,Beneficial,Fisheries mangt.,8458096.937,Modeled
"South, Central America and Carribbean",Colombia,A2,Beneficial,Fishery R&D,1981757.177,Modeled
"South, Central America and Carribbean",Colombia,A3,Beneficial,MPAs,10066398.66,Modeled
"South, Central America and Carribbean",Colombia,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Colombia,B2,Capacity-enhancing,Fisheries dev. projects,6445303.315,Modeled
"South, Central America and Carribbean",Colombia,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Colombia,B4,Capacity-enhancing,Markt. & storage infrast.,4895411.818,Modeled
"South, Central America and Carribbean",Colombia,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Colombia,B6,Capacity-enhancing,Fishing access,139765.55,Modeled
"South, Central America and Carribbean",Colombia,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Colombia,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Colombia,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Colombia,C3,Ambiguous,Rural fisher communities,1059943.378,Modeled
"South, Central America and Carribbean",Costa Rica,A1,Beneficial,Fisheries mangt.,3903926.682,Modeled
"South, Central America and Carribbean",Costa Rica,A2,Beneficial,Fishery R&D,914701.5904,Modeled
"South, Central America and Carribbean",Costa Rica,A3,Beneficial,MPAs,5899001.736,Modeled
"South, Central America and Carribbean",Costa Rica,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Costa Rica,B2,Capacity-enhancing,Fisheries dev. projects,2417657.052,Modeled
"South, Central America and Carribbean",Costa Rica,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Costa Rica,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",Costa Rica,B5,Capacity-enhancing,Tax exemption,433.2264065,Reported
"South, Central America and Carribbean",Costa Rica,B6,Capacity-enhancing,Fishing access,52601.06,Modeled
"South, Central America and Carribbean",Costa Rica,B7,Capacity-enhancing,Fuel subsidies,1461305.522,Reported
"South, Central America and Carribbean",Costa Rica,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Costa Rica,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Costa Rica,C3,Ambiguous,Rural fisher communities,489228.4006,Modeled
"South, Central America and Carribbean",Cuba,A1,Beneficial,Fisheries mangt.,5557819.788,Modeled
"South, Central America and Carribbean",Cuba,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
"South, Central America and Carribbean",Cuba,A3,Beneficial,MPAs,18255231.62,Modeled
"South, Central America and Carribbean",Cuba,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Cuba,B2,Capacity-enhancing,Fisheries dev. projects,2295544.844,Modeled
"South, Central America and Carribbean",Cuba,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Cuba,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",Cuba,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Cuba,B6,Capacity-enhancing,Fishing access,175422.27,Modeled
"South, Central America and Carribbean",Cuba,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Cuba,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Cuba,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Cuba,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominica,A1,Beneficial,Fisheries mangt.,704419.6289,Reported
"South, Central America and Carribbean",Dominica,A2,Beneficial,Fishery R&D,98275.76796,Modeled
"South, Central America and Carribbean",Dominica,A3,Beneficial,MPAs,374478.626,Modeled
"South, Central America and Carribbean",Dominica,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominica,B2,Capacity-enhancing,Fisheries dev. projects,111111.111,Reported
"South, Central America and Carribbean",Dominica,B3,Capacity-enhancing,Fishing port develop.,189495.9257,Reported
"South, Central America and Carribbean",Dominica,B4,Capacity-enhancing,Markt. & storage infrast.,1018670.364,Modeled
"South, Central America and Carribbean",Dominica,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominica,B6,Capacity-enhancing,Fishing access,1717399.91,Modeled
"South, Central America and Carribbean",Dominica,B7,Capacity-enhancing,Fuel subsidies,548107.8327,Modeled
"South, Central America and Carribbean",Dominica,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominica,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominica,C3,Ambiguous,Rural fisher communities,52562.82189,Modeled
"South, Central America and Carribbean",Dominican Rp,A1,Beneficial,Fisheries mangt.,8879078.531,Modeled
"South, Central America and Carribbean",Dominican Rp,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominican Rp,A3,Beneficial,MPAs,8528779.034,Modeled
"South, Central America and Carribbean",Dominican Rp,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominican Rp,B2,Capacity-enhancing,Fisheries dev. projects,3509195.507,Modeled
"South, Central America and Carribbean",Dominican Rp,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominican Rp,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominican Rp,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominican Rp,B6,Capacity-enhancing,Fishing access,3680.69,Modeled
"South, Central America and Carribbean",Dominican Rp,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominican Rp,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominican Rp,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Dominican Rp,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",Ecuador,A1,Beneficial,Fisheries mangt.,48220288.01,Modeled
"South, Central America and Carribbean",Ecuador,A2,Beneficial,Fishery R&D,11298156.38,Modeled
"South, Central America and Carribbean",Ecuador,A3,Beneficial,MPAs,8043056.299,Modeled
"South, Central America and Carribbean",Ecuador,B1,Capacity-enhancing,Boat constsruct. & renov.,9619420.083,Modeled
"South, Central America and Carribbean",Ecuador,B2,Capacity-enhancing,Fisheries dev. projects,533553.6537,Reported
"South, Central America and Carribbean",Ecuador,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Ecuador,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",Ecuador,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Ecuador,B6,Capacity-enhancing,Fishing access,162267.81,Modeled
"South, Central America and Carribbean",Ecuador,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Ecuador,C1,Ambiguous,Fisher assistance,388302.4654,Reported
"South, Central America and Carribbean",Ecuador,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Ecuador,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",El Salvador,A1,Beneficial,Fisheries mangt.,933407.0301,Modeled
"South, Central America and Carribbean",El Salvador,A2,Beneficial,Fishery R&D,75379.91379,Modeled
"South, Central America and Carribbean",El Salvador,A3,Beneficial,MPAs,1312573.218,Modeled
"South, Central America and Carribbean",El Salvador,B1,Capacity-enhancing,Boat constsruct. & renov.,142460.4372,Modeled
"South, Central America and Carribbean",El Salvador,B2,Capacity-enhancing,Fisheries dev. projects,1680744.041,Modeled
"South, Central America and Carribbean",El Salvador,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",El Salvador,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",El Salvador,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",El Salvador,B6,Capacity-enhancing,Fishing access,0,not found evidence of subsidy
"South, Central America and Carribbean",El Salvador,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",El Salvador,C1,Ambiguous,Fisher assistance,272285.8215,Modeled
"South, Central America and Carribbean",El Salvador,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",El Salvador,C3,Ambiguous,Rural fisher communities,38781.35719,Modeled
"South, Central America and Carribbean",Grenada,A1,Beneficial,Fisheries mangt.,435003.55,Modeled
"South, Central America and Carribbean",Grenada,A2,Beneficial,Fishery R&D,101922.6208,Modeled
"South, Central America and Carribbean",Grenada,A3,Beneficial,MPAs,711462.2905,Modeled
"South, Central America and Carribbean",Grenada,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Grenada,B2,Capacity-enhancing,Fisheries dev. projects,208505.8053,Modeled
"South, Central America and Carribbean",Grenada,B3,Capacity-enhancing,Fishing port develop.,121473.9606,Modeled
"South, Central America and Carribbean",Grenada,B4,Capacity-enhancing,Markt. & storage infrast.,158366.7569,Modeled
"South, Central America and Carribbean",Grenada,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Grenada,B6,Capacity-enhancing,Fishing access,104324.85,Modeled
"South, Central America and Carribbean",Grenada,B7,Capacity-enhancing,Fuel subsidies,1182511.559,Modeled
"South, Central America and Carribbean",Grenada,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Grenada,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Grenada,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",Guatemala,A1,Beneficial,Fisheries mangt.,2482618.247,Modeled
"South, Central America and Carribbean",Guatemala,A2,Beneficial,Fishery R&D,200490.8292,Modeled
"South, Central America and Carribbean",Guatemala,A3,Beneficial,MPAs,755668.1982,Modeled
"South, Central America and Carribbean",Guatemala,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Guatemala,B2,Capacity-enhancing,Fisheries dev. projects,3460672.042,Modeled
"South, Central America and Carribbean",Guatemala,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Guatemala,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",Guatemala,B5,Capacity-enhancing,Tax exemption,576362.5862,Modeled
"South, Central America and Carribbean",Guatemala,B6,Capacity-enhancing,Fishing access,128126.93,Modeled
"South, Central America and Carribbean",Guatemala,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Guatemala,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Guatemala,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Guatemala,C3,Ambiguous,Rural fisher communities,103148.2535,Modeled
"South, Central America and Carribbean",Guyana,A1,Beneficial,Fisheries mangt.,1089360.147,Reported
"South, Central America and Carribbean",Guyana,A2,Beneficial,Fishery R&D,354359.2825,Modeled
"South, Central America and Carribbean",Guyana,A3,Beneficial,MPAs,54977.83476,Modeled
"South, Central America and Carribbean",Guyana,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Guyana,B2,Capacity-enhancing,Fisheries dev. projects,4357676.346,Modeled
"South, Central America and Carribbean",Guyana,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Guyana,B4,Capacity-enhancing,Markt. & storage infrast.,975530.0605,Reported
"South, Central America and Carribbean",Guyana,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Guyana,B6,Capacity-enhancing,Fishing access,0,not found evidence of subsidy
"South, Central America and Carribbean",Guyana,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Guyana,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Guyana,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Guyana,C3,Ambiguous,Rural fisher communities,182310.2895,Modeled
"South, Central America and Carribbean",Haiti,A1,Beneficial,Fisheries mangt.,1237916.176,Reported
"South, Central America and Carribbean",Haiti,A2,Beneficial,Fishery R&D,247911.0515,Reported
"South, Central America and Carribbean",Haiti,A3,Beneficial,MPAs,0,not found evidence of subsidy
"South, Central America and Carribbean",Haiti,B1,Capacity-enhancing,Boat constsruct. & renov.,21922.71282,Reported
"South, Central America and Carribbean",Haiti,B2,Capacity-enhancing,Fisheries dev. projects,891694.0509,Reported
"South, Central America and Carribbean",Haiti,B3,Capacity-enhancing,Fishing port develop.,59211.81313,Reported
"South, Central America and Carribbean",Haiti,B4,Capacity-enhancing,Markt. & storage infrast.,722732.425,Reported
"South, Central America and Carribbean",Haiti,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Haiti,B6,Capacity-enhancing,Fishing access,77.21,Modeled
"South, Central America and Carribbean",Haiti,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Haiti,C1,Ambiguous,Fisher assistance,23306.2033,Reported
"South, Central America and Carribbean",Haiti,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Haiti,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",Honduras,A1,Beneficial,Fisheries mangt.,3070215.089,Modeled
"South, Central America and Carribbean",Honduras,A2,Beneficial,Fishery R&D,247943.8672,Modeled
"South, Central America and Carribbean",Honduras,A3,Beneficial,MPAs,5537122.062,Modeled
"South, Central America and Carribbean",Honduras,B1,Capacity-enhancing,Boat constsruct. & renov.,256310.0706,Modeled
"South, Central America and Carribbean",Honduras,B2,Capacity-enhancing,Fisheries dev. projects,3023938.662,Modeled
"South, Central America and Carribbean",Honduras,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Honduras,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",Honduras,B5,Capacity-enhancing,Tax exemption,503626.1994,Modeled
"South, Central America and Carribbean",Honduras,B6,Capacity-enhancing,Fishing access,3170.57,Modeled
"South, Central America and Carribbean",Honduras,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Honduras,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Honduras,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Honduras,C3,Ambiguous,Rural fisher communities,127561.8291,Modeled
"South, Central America and Carribbean",Jamaica,A1,Beneficial,Fisheries mangt.,7177468.856,Reported
"South, Central America and Carribbean",Jamaica,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
"South, Central America and Carribbean",Jamaica,A3,Beneficial,MPAs,2341910.645,Modeled
"South, Central America and Carribbean",Jamaica,B1,Capacity-enhancing,Boat constsruct. & renov.,564819.901,Modeled
"South, Central America and Carribbean",Jamaica,B2,Capacity-enhancing,Fisheries dev. projects,1670627.477,Modeled
"South, Central America and Carribbean",Jamaica,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Jamaica,B4,Capacity-enhancing,Markt. & storage infrast.,1268894.433,Modeled
"South, Central America and Carribbean",Jamaica,B5,Capacity-enhancing,Tax exemption,1987893.211,Reported
"South, Central America and Carribbean",Jamaica,B6,Capacity-enhancing,Fishing access,0,not found evidence of subsidy
"South, Central America and Carribbean",Jamaica,B7,Capacity-enhancing,Fuel subsidies,16499732.15,Modeled
"South, Central America and Carribbean",Jamaica,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Jamaica,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Jamaica,C3,Ambiguous,Rural fisher communities,294526.7207,Reported
"South, Central America and Carribbean",Nicaragua,A1,Beneficial,Fisheries mangt.,6190010.012,Modeled
"South, Central America and Carribbean",Nicaragua,A2,Beneficial,Fishery R&D,499891.6936,Modeled
"South, Central America and Carribbean",Nicaragua,A3,Beneficial,MPAs,822950.7543,Modeled
"South, Central America and Carribbean",Nicaragua,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Nicaragua,B2,Capacity-enhancing,Fisheries dev. projects,7802142.821,Modeled
"South, Central America and Carribbean",Nicaragua,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Nicaragua,B4,Capacity-enhancing,Markt. & storage infrast.,11029543.49,Modeled
"South, Central America and Carribbean",Nicaragua,B5,Capacity-enhancing,Tax exemption,1299419.061,Modeled
"South, Central America and Carribbean",Nicaragua,B6,Capacity-enhancing,Fishing access,6772.18,Modeled
"South, Central America and Carribbean",Nicaragua,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Nicaragua,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Nicaragua,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Nicaragua,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",Panama,A1,Beneficial,Fisheries mangt.,8772484,Reported
"South, Central America and Carribbean",Panama,A2,Beneficial,Fishery R&D,785741.5,Reported
"South, Central America and Carribbean",Panama,A3,Beneficial,MPAs,5674465.09,Modeled
"South, Central America and Carribbean",Panama,B1,Capacity-enhancing,Boat constsruct. & renov.,2804049.567,Modeled
"South, Central America and Carribbean",Panama,B2,Capacity-enhancing,Fisheries dev. projects,785741.5,Reported
"South, Central America and Carribbean",Panama,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Panama,B4,Capacity-enhancing,Markt. & storage infrast.,6299429.037,Modeled
"South, Central America and Carribbean",Panama,B5,Capacity-enhancing,Tax exemption,9763502.642,Modeled
"South, Central America and Carribbean",Panama,B6,Capacity-enhancing,Fishing access,830060.96,Modeled
"South, Central America and Carribbean",Panama,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Panama,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Panama,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Panama,C3,Ambiguous,Rural fisher communities,8200052,Reported
"South, Central America and Carribbean",Peru,A1,Beneficial,Fisheries mangt.,19736523.14,Reported
"South, Central America and Carribbean",Peru,A2,Beneficial,Fishery R&D,21835433.3,Reported
"South, Central America and Carribbean",Peru,A3,Beneficial,MPAs,3039490.031,Modeled
"South, Central America and Carribbean",Peru,B1,Capacity-enhancing,Boat constsruct. & renov.,38599299.87,Modeled
"South, Central America and Carribbean",Peru,B2,Capacity-enhancing,Fisheries dev. projects,8312520.556,Reported
"South, Central America and Carribbean",Peru,B3,Capacity-enhancing,Fishing port develop.,66514157.97,Modeled
"South, Central America and Carribbean",Peru,B4,Capacity-enhancing,Markt. & storage infrast.,31899962.53,Reported
"South, Central America and Carribbean",Peru,B5,Capacity-enhancing,Tax exemption,134400037.2,Modeled
"South, Central America and Carribbean",Peru,B6,Capacity-enhancing,Fishing access,63405.52,Modeled
"South, Central America and Carribbean",Peru,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Peru,C1,Ambiguous,Fisher assistance,2699781.99,Reported
"South, Central America and Carribbean",Peru,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Peru,C3,Ambiguous,Rural fisher communities,1370490.006,Reported
"South, Central America and Carribbean",St Kitts Nev,A1,Beneficial,Fisheries mangt.,583528.4046,Modeled
"South, Central America and Carribbean",St Kitts Nev,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
"South, Central America and Carribbean",St Kitts Nev,A3,Beneficial,MPAs,0,not found evidence of subsidy
"South, Central America and Carribbean",St Kitts Nev,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",St Kitts Nev,B2,Capacity-enhancing,Fisheries dev. projects,230459.1319,Modeled
"South, Central America and Carribbean",St Kitts Nev,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",St Kitts Nev,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",St Kitts Nev,B5,Capacity-enhancing,Tax exemption,271296.5393,Modeled
"South, Central America and Carribbean",St Kitts Nev,B6,Capacity-enhancing,Fishing access,0,not found evidence of subsidy
"South, Central America and Carribbean",St Kitts Nev,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",St Kitts Nev,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",St Kitts Nev,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",St Kitts Nev,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",St Lucia,A1,Beneficial,Fisheries mangt.,339108.6508,Modeled
"South, Central America and Carribbean",St Lucia,A2,Beneficial,Fishery R&D,79454.16178,Modeled
"South, Central America and Carribbean",St Lucia,A3,Beneficial,MPAs,1428882.624,Modeled
"South, Central America and Carribbean",St Lucia,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",St Lucia,B2,Capacity-enhancing,Fisheries dev. projects,211513.099,Modeled
"South, Central America and Carribbean",St Lucia,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",St Lucia,B4,Capacity-enhancing,Markt. & storage infrast.,160650.8917,Modeled
"South, Central America and Carribbean",St Lucia,B5,Capacity-enhancing,Tax exemption,248993.2653,Modeled
"South, Central America and Carribbean",St Lucia,B6,Capacity-enhancing,Fishing access,65746.23,Modeled
"South, Central America and Carribbean",St Lucia,B7,Capacity-enhancing,Fuel subsidies,783123.5832,Modeled
"South, Central America and Carribbean",St Lucia,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",St Lucia,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",St Lucia,C3,Ambiguous,Rural fisher communities,42496.08058,Modeled
"South, Central America and Carribbean",St Vincent,A1,Beneficial,Fisheries mangt.,432421.1095,Modeled
"South, Central America and Carribbean",St Vincent,A2,Beneficial,Fishery R&D,101317.5474,Modeled
"South, Central America and Carribbean",St Vincent,A3,Beneficial,MPAs,0,not found evidence of subsidy
"South, Central America and Carribbean",St Vincent,B1,Capacity-enhancing,Boat constsruct. & renov.,98982.20049,Modeled
"South, Central America and Carribbean",St Vincent,B2,Capacity-enhancing,Fisheries dev. projects,292770.1088,Modeled
"South, Central America and Carribbean",St Vincent,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",St Vincent,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",St Vincent,B5,Capacity-enhancing,Tax exemption,344649.0345,Modeled
"South, Central America and Carribbean",St Vincent,B6,Capacity-enhancing,Fishing access,352578.65,Modeled
"South, Central America and Carribbean",St Vincent,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",St Vincent,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",St Vincent,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",St Vincent,C3,Ambiguous,Rural fisher communities,54189.71845,Modeled
"South, Central America and Carribbean",Suriname,A1,Beneficial,Fisheries mangt.,9538126.847,Modeled
"South, Central America and Carribbean",Suriname,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
"South, Central America and Carribbean",Suriname,A3,Beneficial,MPAs,635676.8274,Modeled
"South, Central America and Carribbean",Suriname,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Suriname,B2,Capacity-enhancing,Fisheries dev. projects,3144078.478,Modeled
"South, Central America and Carribbean",Suriname,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Suriname,B4,Capacity-enhancing,Markt. & storage infrast.,2388027.093,Modeled
"South, Central America and Carribbean",Suriname,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Suriname,B6,Capacity-enhancing,Fishing access,21155.13,Modeled
"South, Central America and Carribbean",Suriname,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Suriname,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Suriname,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Suriname,C3,Ambiguous,Rural fisher communities,1195289.492,Modeled
"South, Central America and Carribbean",Trinidad Tob,A1,Beneficial,Fisheries mangt.,444198.93,Reported
"South, Central America and Carribbean",Trinidad Tob,A2,Beneficial,Fishery R&D,174718.2458,Reported
"South, Central America and Carribbean",Trinidad Tob,A3,Beneficial,MPAs,128045.2879,Modeled
